Facility,WWTP,Date,Lab,Target_Name,Copies_Per_Liter_WW,Sample_ID,Detection_Limit,Population,Sample_Type,No_of_Hours_Missed,flow 
North Eldridge,N ELDRIDGE,11/1/2021,R,SARS CoV-2 N1,20533.33,110121.NELD-2,3650.92,4541,Composite,NA,
Richmond Ave No.1 FN349,RICHMOND AVE#1,11/1/2021,R,SARS CoV-2 N2,30800,110121.RICH-1,2200,14857,Composite,NA,
Richmond Ave No.1 FN349,RICHMOND AVE#1,11/1/2021,R,SARS CoV-2 N1,27133.33,110121.RICH-1,3650.92,14857,Composite,NA,
Richmond Ave No.1 FN349,RICHMOND AVE#1,11/1/2021,R,SARS CoV-2 N2,41066.67,110121.RICH-2,2200,14857,Composite,NA,
Richmond Ave No.1 FN349,RICHMOND AVE#1,11/1/2021,R,SARS CoV-2 N1,38866.67,110121.RICH-2,3650.92,14857,Composite,NA,
S. Post Oak No. 1,POST OAK#1,11/1/2021,R,SARS CoV-2 N2,33733.33,110121.SPO1-1,2200,8412,Composite,NA,
S. Post Oak No. 1,POST OAK#1,11/1/2021,R,SARS CoV-2 N1,44733.33,110121.SPO1-1,3650.92,8412,Composite,NA,
S. Post Oak No. 1,POST OAK#1,11/1/2021,R,SARS CoV-2 N2,33000,110121.SPO1-2,2200,8412,Composite,NA,
S. Post Oak No. 1,POST OAK#1,11/1/2021,R,SARS CoV-2 N1,48400,110121.SPO1-2,3650.92,8412,Composite,NA,
Saddle Brook,SADDLE BROOK,11/1/2021,R,SARS CoV-2 N2,18333.33,110121.SABR-1,2200,1620,Composite,NA,
Saddle Brook,SADDLE BROOK,11/1/2021,R,SARS CoV-2 N1,15400,110121.SABR-1,3650.92,1620,Composite,NA,
Saddle Brook,SADDLE BROOK,11/1/2021,R,SARS CoV-2 N2,19066.67,110121.SABR-2,2200,1620,Composite,NA,
Saddle Brook,SADDLE BROOK,11/1/2021,R,SARS CoV-2 N1,15400,110121.SABR-2,3650.92,1620,Composite,NA,
San Felipe FN140,SAN FELIPE,11/1/2021,R,SARS CoV-2 N2,55733.33,110121.SANF-1,2200,9241,Composite,NA,
San Felipe FN140,SAN FELIPE,11/1/2021,R,SARS CoV-2 N1,61600,110121.SANF-1,3650.92,9241,Composite,NA,
San Felipe FN140,SAN FELIPE,11/1/2021,R,SARS CoV-2 N2,60133.33,110121.SANF-2,2200,9241,Composite,NA,
San Felipe FN140,SAN FELIPE,11/1/2021,R,SARS CoV-2 N1,72600,110121.SANF-2,3650.92,9241,Composite,NA,
Stella Link FN575,STELLALINK,11/1/2021,R,SARS CoV-2 N2,16866.67,110121.STEL-1,2200,5673,Composite,NA,
Stella Link FN575,STELLALINK,11/1/2021,R,SARS CoV-2 N1,16866.67,110121.STEL-1,3650.92,5673,Composite,NA,
Stella Link FN575,STELLALINK,11/1/2021,R,SARS CoV-2 N2,30066.67,110121.STEL-2,2200,5673,Composite,NA,
Stella Link FN575,STELLALINK,11/1/2021,R,SARS CoV-2 N1,26400,110121.STEL-2,3650.92,5673,Composite,NA,
TREEWATER,TREEWATER,11/1/2021,R,SARS CoV-2 N2,59400,110121.TREE-1,2200,7221,Composite,NA,
TREEWATER,TREEWATER,11/1/2021,R,SARS CoV-2 N1,77733.33,110121.TREE-1,3650.92,7221,Composite,NA,
TREEWATER,TREEWATER,11/1/2021,R,SARS CoV-2 N2,60866.67,110121.TREE-2,2200,7221,Composite,NA,
TREEWATER,TREEWATER,11/1/2021,R,SARS CoV-2 N1,80666.67,110121.TREE-2,3650.92,7221,Composite,NA,
W.C.I.D. 78,WCID#078,11/1/2021,R,SARS CoV-2 N2,58666.67,110121.WCID78-1,2200,6350,Composite,NA,
W.C.I.D. 78,WCID#078,11/1/2021,R,SARS CoV-2 N1,79933.33,110121.WCID78-1,3650.92,6350,Composite,NA,
W.C.I.D. 78,WCID#078,11/1/2021,R,SARS CoV-2 N2,107800,110121.WCID78-2,2200,6350,Composite,NA,
W.C.I.D. 78,WCID#078,11/1/2021,R,SARS CoV-2 N1,125400,110121.WCID78-2,3650.92,6350,Composite,NA,
WCID #028,WCID#028,11/1/2021,R,SARS CoV-2 N2,23466.67,110121.WCID28-1,2200,22510,Composite,NA,
WCID #028,WCID#028,11/1/2021,R,SARS CoV-2 N1,30800,110121.WCID28-1,3650.92,22510,Composite,NA,
WCID #028,WCID#028,11/1/2021,R,SARS CoV-2 N2,19066.67,110121.WCID28-2,2200,22510,Composite,NA,
WCID #028,WCID#028,11/1/2021,R,SARS CoV-2 N1,23466.67,110121.WCID28-2,3650.92,22510,Composite,NA,
Westhollow Dr. FN297,WESTHOLLOW,11/1/2021,R,SARS CoV-2 N2,308733.33,110121.WHW-1,2200,3171,Composite,NA,
Westhollow Dr. FN297,WESTHOLLOW,11/1/2021,R,SARS CoV-2 N1,253733.33,110121.WHW-1,3650.92,3171,Composite,NA,
Westhollow Dr. FN297,WESTHOLLOW,11/1/2021,R,SARS CoV-2 N2,330733.33,110121.WHW-2,2200,3171,Composite,NA,
Westhollow Dr. FN297,WESTHOLLOW,11/1/2021,R,SARS CoV-2 N1,294066.67,110121.WHW-2,3650.92,3171,Composite,NA,
Westpark No.1 FN208,WESTPARK#1,11/1/2021,R,SARS CoV-2 N2,513.33,110121.WPAR-1,2200,43088,Composite,NA,
Westpark No.1 FN208,WESTPARK#1,11/1/2021,R,SARS CoV-2 N1,513.33,110121.WPAR-1,3650.92,43088,Composite,NA,
Westpark No.1 FN208,WESTPARK#1,11/1/2021,R,SARS CoV-2 N2,0,110121.WPAR-2,2200,43088,Composite,NA,
Westpark No.1 FN208,WESTPARK#1,11/1/2021,R,SARS CoV-2 N1,733.33,110121.WPAR-2,3650.92,43088,Composite,NA,
Woodway No. 1 LS FN 153,WOODWAY#1,11/1/2021,R,SARS CoV-2 N2,0,110121.WWAY-1,2200,2424,Composite,NA,
Woodway No. 1 LS FN 153,WOODWAY#1,11/1/2021,R,SARS CoV-2 N1,1100,110121.WWAY-1,3650.92,2424,Composite,NA,
Woodway No. 1 LS FN 153,WOODWAY#1,11/1/2021,R,SARS CoV-2 N2,6526.67,110121.WWAY-2,2200,2424,Composite,NA,
Woodway No. 1 LS FN 153,WOODWAY#1,11/1/2021,R,SARS CoV-2 N1,9533.33,110121.WWAY-2,3650.92,2424,Composite,NA,
Aldine Bender LS FN300,ALDINE BENDER,11/4/2021,R,SARS CoV-2 N2,484000,110421.ALDB-1,4456.21,3049,Composite,NA,
Aldine Bender LS FN300,ALDINE BENDER,11/4/2021,R,SARS CoV-2 N1,535333.33,110421.ALDB-1,3290.21,3049,Composite,NA,
Aldine Bender LS FN300,ALDINE BENDER,11/4/2021,R,SARS CoV-2 N2,391600,110421.ALDB-2,4456.21,3049,Composite,NA,
Aldine Bender LS FN300,ALDINE BENDER,11/4/2021,R,SARS CoV-2 N1,440733.33,110421.ALDB-2,3290.21,3049,Composite,NA,
BALLANTINE (CFS),BALLANTINE,11/4/2021,R,SARS CoV-2 N2,7333.33,110421.BALL-1,4456.21,8231,Composite,NA,
BALLANTINE (CFS),BALLANTINE,11/4/2021,R,SARS CoV-2 N1,8066.67,110421.BALL-1,3290.21,8231,Composite,NA,
BALLANTINE (CFS),BALLANTINE,11/4/2021,R,SARS CoV-2 N2,13933.33,110421.BALL-2,4456.21,8231,Composite,NA,
BALLANTINE (CFS),BALLANTINE,11/4/2021,R,SARS CoV-2 N1,12466.67,110421.BALL-2,3290.21,8231,Composite,NA,
Banner LS FN 221,BANNER,11/4/2021,R,SARS CoV-2 N2,2126.67,110421.BANN-1,4456.21,715,Composite,NA,
Banner LS FN 221,BANNER,11/4/2021,R,SARS CoV-2 N1,2126.67,110421.BANN-1,3290.21,715,Composite,NA,
Banner LS FN 221,BANNER,11/4/2021,R,SARS CoV-2 N2,586.67,110421.BANN-2,4456.21,715,Composite,NA,
Banner LS FN 221,BANNER,11/4/2021,R,SARS CoV-2 N1,3446.67,110421.BANN-2,3290.21,715,Composite,NA,
Belmont LS,BELMONT,11/4/2021,R,SARS CoV-2 N2,513.33,110421.BELM-1,4456.21,15074,Composite,NA,
Belmont LS,BELMONT,11/4/2021,R,SARS CoV-2 N1,2566.67,110421.BELM-1,3290.21,15074,Composite,NA,
Belmont LS,BELMONT,11/4/2021,R,SARS CoV-2 N2,4986.67,110421.BELM-2,4456.21,15074,Composite,NA,
Belmont LS,BELMONT,11/4/2021,R,SARS CoV-2 N1,3300,110421.BELM-2,3290.21,15074,Composite,NA,
Berkley,BERKLEY,11/4/2021,R,SARS CoV-2 N2,30066.67,110421.BERK-1,4456.21,10690,Composite,NA,
Berkley,BERKLEY,11/4/2021,R,SARS CoV-2 N1,33000,110421.BERK-1,3290.21,10690,Composite,NA,
Berkley,BERKLEY,11/4/2021,R,SARS CoV-2 N2,33000,110421.BERK-2,4456.21,10690,Composite,NA,
Berkley,BERKLEY,11/4/2021,R,SARS CoV-2 N1,33733.33,110421.BERK-2,3290.21,10690,Composite,NA,
Blue Bell,BLUE BELL,11/4/2021,R,SARS CoV-2 N2,33733.33,110421.BLUE-1,4456.21,1873,Composite,NA,
Blue Bell,BLUE BELL,11/4/2021,R,SARS CoV-2 N1,38133.33,110421.BLUE-1,3290.21,1873,Composite,NA,
Blue Bell,BLUE BELL,11/4/2021,R,SARS CoV-2 N2,27866.67,110421.BLUE-2,4456.21,1873,Composite,NA,
Blue Bell,BLUE BELL,11/4/2021,R,SARS CoV-2 N1,27866.67,110421.BLUE-2,3290.21,1873,Composite,NA,
BRETSHIRE #2,BRETSHIRE#2,11/4/2021,R,SARS CoV-2 N2,19800,110421.BRET-1,4456.21,7750,Composite,NA,
BRETSHIRE #2,BRETSHIRE#2,11/4/2021,R,SARS CoV-2 N1,24933.33,110421.BRET-1,3290.21,7750,Composite,NA,
BRETSHIRE #2,BRETSHIRE#2,11/4/2021,R,SARS CoV-2 N2,24200,110421.BRET-2,4456.21,7750,Composite,NA,
BRETSHIRE #2,BRETSHIRE#2,11/4/2021,R,SARS CoV-2 N1,30800,110421.BRET-2,3290.21,7750,Composite,NA,
Chatwood,CHATWOOD,11/4/2021,R,SARS CoV-2 N2,12466.67,110421.CHAT-1,4456.21,2594,Composite,NA,
Chatwood,CHATWOOD,11/4/2021,R,SARS CoV-2 N1,12466.67,110421.CHAT-1,3290.21,2594,Composite,NA,
Chatwood,CHATWOOD,11/4/2021,R,SARS CoV-2 N2,11733.33,110421.CHAT-2,4456.21,2594,Composite,NA,
Chatwood,CHATWOOD,11/4/2021,R,SARS CoV-2 N1,13933.33,110421.CHAT-2,3290.21,2594,Composite,NA,
Eddington LS 459,EDDINGTON,11/4/2021,R,SARS CoV-2 N2,1540,110421.EDDI-1,4456.21,11946,Composite,NA,
Eddington LS 459,EDDINGTON,11/4/2021,R,SARS CoV-2 N1,2566.67,110421.EDDI-1,3290.21,11946,Composite,NA,
Eddington LS 459,EDDINGTON,11/4/2021,R,SARS CoV-2 N2,2713.33,110421.EDDI-2,4456.21,11946,Composite,NA,
Eddington LS 459,EDDINGTON,11/4/2021,R,SARS CoV-2 N1,4326.67,110421.EDDI-2,3290.21,11946,Composite,NA,
De Priest,DE PRIEST,11/4/2021,R,SARS CoV-2 N2,5426.67,110421.PRIE-1,4456.21,4849,Composite,NA,
De Priest,DE PRIEST,11/4/2021,R,SARS CoV-2 N1,4840,110421.PRIE-1,3290.21,4849,Composite,NA,
De Priest,DE PRIEST,11/4/2021,R,SARS CoV-2 N2,3373.33,110421.PRIE-2,4456.21,4849,Composite,NA,
De Priest,DE PRIEST,11/4/2021,R,SARS CoV-2 N1,4546.67,110421.PRIE-2,3290.21,4849,Composite,NA,
FAIRWAY,FAIRWAY,11/4/2021,R,SARS CoV-2 N2,25666.67,110421.FAIR-1,4456.21,6160,Composite,NA,
FAIRWAY,FAIRWAY,11/4/2021,R,SARS CoV-2 N1,30800,110421.FAIR-1,3290.21,6160,Composite,NA,
FAIRWAY,FAIRWAY,11/4/2021,R,SARS CoV-2 N2,26400,110421.FAIR-2,4456.21,6160,Composite,NA,
FAIRWAY,FAIRWAY,11/4/2021,R,SARS CoV-2 N1,32266.67,110421.FAIR-2,3290.21,6160,Composite,NA,
Findlay,FINDLAY,11/4/2021,R,SARS CoV-2 N2,32266.67,110421.FIND-1,4456.21,4858,Composite,NA,
Findlay,FINDLAY,11/4/2021,R,SARS CoV-2 N1,39600,110421.FIND-1,3290.21,4858,Composite,NA,
Findlay,FINDLAY,11/4/2021,R,SARS CoV-2 N2,39600,110421.FIND-2,4456.21,4858,Composite,NA,
Findlay,FINDLAY,11/4/2021,R,SARS CoV-2 N1,43266.67,110421.FIND-2,3290.21,4858,Composite,NA,
GARDEN VILLAS (CFS),GARDEN VILLAS,11/4/2021,R,SARS CoV-2 N2,513.33,110421.GAVI-1,4456.21,5540,Composite,NA,
GARDEN VILLAS (CFS),GARDEN VILLAS,11/4/2021,R,SARS CoV-2 N1,1613.33,110421.GAVI-1,3290.21,5540,Composite,NA,
GARDEN VILLAS (CFS),GARDEN VILLAS,11/4/2021,R,SARS CoV-2 N2,0,110421.GAVI-2,4456.21,5540,Composite,NA,
GARDEN VILLAS (CFS),GARDEN VILLAS,11/4/2021,R,SARS CoV-2 N1,2053.33,110421.GAVI-2,3290.21,5540,Composite,NA,
GENOA,GENOA,11/4/2021,R,SARS CoV-2 N2,12466.67,110421.GEN-1,4456.21,2278,Composite,NA,
GENOA,GENOA,11/4/2021,R,SARS CoV-2 N1,15400,110421.GEN-1,3290.21,2278,Composite,NA,
GENOA,GENOA,11/4/2021,R,SARS CoV-2 N2,9533.33,110421.GEN-2,4456.21,2278,Composite,NA,
GENOA,GENOA,11/4/2021,R,SARS CoV-2 N1,11000,110421.GEN-2,3290.21,2278,Composite,NA,
GILPIN,GILPIN,11/4/2021,R,SARS CoV-2 N2,11733.33,110421.GIL-1,4456.21,9837,Composite,NA,
GILPIN,GILPIN,11/4/2021,R,SARS CoV-2 N1,13933.33,110421.GIL-1,3290.21,9837,Composite,NA,
GILPIN,GILPIN,11/4/2021,R,SARS CoV-2 N2,9533.33,110421.GIL-2,4456.21,9837,Composite,NA,
GILPIN,GILPIN,11/4/2021,R,SARS CoV-2 N1,17600,110421.GIL-2,3290.21,9837,Composite,NA,
GULF FREEWAY #2,GULF FREEWAY#2,11/4/2021,R,SARS CoV-2 N2,3080,110421.GF2-1,4456.21,32746,Composite,NA,
GULF FREEWAY #2,GULF FREEWAY#2,11/4/2021,R,SARS CoV-2 N1,5866.67,110421.GF2-1,3290.21,32746,Composite,NA,
GULF FREEWAY #2,GULF FREEWAY#2,11/4/2021,R,SARS CoV-2 N2,6600,110421.GF2-2,4456.21,32746,Composite,NA,
GULF FREEWAY #2,GULF FREEWAY#2,11/4/2021,R,SARS CoV-2 N1,8066.67,110421.GF2-2,3290.21,32746,Composite,NA,
HORSE PEN GULLEY,HORSE PEN GULLEY,11/4/2021,R,SARS CoV-2 N2,32266.67,110421.HPG-1,4456.21,2612,Composite,NA,
HORSE PEN GULLEY,HORSE PEN GULLEY,11/4/2021,R,SARS CoV-2 N1,37400,110421.HPG-1,3290.21,2612,Composite,NA,
HORSE PEN GULLEY,HORSE PEN GULLEY,11/4/2021,R,SARS CoV-2 N2,33733.33,110421.HPG-2,4456.21,2612,Composite,NA,
HORSE PEN GULLEY,HORSE PEN GULLEY,11/4/2021,R,SARS CoV-2 N1,49133.33,110421.HPG-2,3290.21,2612,Composite,NA,
Langley Rd FN#635,LANGLEY RD,11/4/2021,R,SARS CoV-2 N2,14666.67,110421.LANG-1,5570.27,2658,Composite,NA,
Langley Rd FN#635,LANGLEY RD,11/4/2021,R,SARS CoV-2 N1,14666.67,110421.LANG-1,4112.76,2658,Composite,NA,
Langley Rd FN#635,LANGLEY RD,11/4/2021,R,SARS CoV-2 N2,0,110421.LANG-2,5713.1,2658,Composite,NA,
Langley Rd FN#635,LANGLEY RD,11/4/2021,R,SARS CoV-2 N1,6863.25,110421.LANG-2,4218.22,2658,Composite,NA,
Lockwood,LOCKWOOD,11/4/2021,R,SARS CoV-2 N2,4033.33,110421.LWD-1,4456.21,5281,Composite,NA,
Lockwood,LOCKWOOD,11/4/2021,R,SARS CoV-2 N1,7333.33,110421.LWD-1,3290.21,5281,Composite,NA,
Lockwood,LOCKWOOD,11/4/2021,R,SARS CoV-2 N2,3813.33,110421.LWD-2,4456.21,5281,Composite,NA,
Lockwood,LOCKWOOD,11/4/2021,R,SARS CoV-2 N1,7333.33,110421.LWD-2,3290.21,5281,Composite,NA,
Market Street No.1,MARKET ST #1,11/4/2021,R,SARS CoV-2 N2,1393.33,110421.MARK-1,4456.21,9779,Composite,NA,
Market Street No.1,MARKET ST #1,11/4/2021,R,SARS CoV-2 N1,4766.67,110421.MARK-1,3290.21,9779,Composite,NA,
Market Street No.1,MARKET ST #1,11/4/2021,R,SARS CoV-2 N2,586.67,110421.MARK-2,4456.21,9779,Composite,NA,
Market Street No.1,MARKET ST #1,11/4/2021,R,SARS CoV-2 N1,1173.33,110421.MARK-2,3290.21,9779,Composite,NA,
Maxey LS FN 411,MAXEY RD,11/4/2021,R,SARS CoV-2 N2,1686.67,110421.MAX-1,4456.21,7270,Composite,NA,
Maxey LS FN 411,MAXEY RD,11/4/2021,R,SARS CoV-2 N1,6086.67,110421.MAX-1,3290.21,7270,Composite,NA,
Maxey LS FN 411,MAXEY RD,11/4/2021,R,SARS CoV-2 N2,1980,110421.MAX-2,4456.21,7270,Composite,NA,
Maxey LS FN 411,MAXEY RD,11/4/2021,R,SARS CoV-2 N1,5866.67,110421.MAX-2,3290.21,7270,Composite,NA,
Mitchell LS FN473,MITCHELL,11/4/2021,R,SARS CoV-2 N2,18333.33,110421.MITL-1,4456.21,1798,Composite,NA,
Mitchell LS FN473,MITCHELL,11/4/2021,R,SARS CoV-2 N1,22733.33,110421.MITL-1,3290.21,1798,Composite,NA,
Mitchell LS FN473,MITCHELL,11/4/2021,R,SARS CoV-2 N2,27866.67,110421.MITL-2,4456.21,1798,Composite,NA,
Mitchell LS FN473,MITCHELL,11/4/2021,R,SARS CoV-2 N1,30800,110421.MITL-2,3290.21,1798,Composite,NA,
Parker LS FN542,PARKER RD,11/4/2021,R,SARS CoV-2 N2,0,110421.PARL-1,4456.21,4511,Composite,NA,
Parker LS FN542,PARKER RD,11/4/2021,R,SARS CoV-2 N1,1980,110421.PARL-1,3290.21,4511,Composite,NA,
Parker LS FN542,PARKER RD,11/4/2021,R,SARS CoV-2 N2,0,110421.PARL-2,4456.21,4511,Composite,NA,
Parker LS FN542,PARKER RD,11/4/2021,R,SARS CoV-2 N1,2420,110421.PARL-2,3290.21,4511,Composite,NA,
SCOTT #1 (CFS),SCOTT#1,11/4/2021,R,SARS CoV-2 N2,0,110421.SCOT1-1,4456.21,20087,Composite,NA,
SCOTT #1 (CFS),SCOTT#1,11/4/2021,R,SARS CoV-2 N1,0,110421.SCOT1-1,3290.21,20087,Composite,NA,
SCOTT #1 (CFS),SCOTT#1,11/4/2021,R,SARS CoV-2 N2,0,110421.SCOT1-2,4456.21,20087,Composite,NA,
SCOTT #1 (CFS),SCOTT#1,11/4/2021,R,SARS CoV-2 N1,0,110421.SCOT1-2,3290.21,20087,Composite,NA,
Songwood LS FN457,SONGWOOD,11/4/2021,R,SARS CoV-2 N2,195066.67,110421.SONG-1,4456.21,2128,Composite,NA,
Songwood LS FN457,SONGWOOD,11/4/2021,R,SARS CoV-2 N1,206066.67,110421.SONG-1,3290.21,2128,Composite,NA,
Songwood LS FN457,SONGWOOD,11/4/2021,R,SARS CoV-2 N2,140066.67,110421.SONG-2,4456.21,2128,Composite,NA,
Songwood LS FN457,SONGWOOD,11/4/2021,R,SARS CoV-2 N1,147400,110421.SONG-2,3290.21,2128,Composite,NA,
TEXAS,TEXAS,11/4/2021,R,SARS CoV-2 N2,7333.33,110421.TEX-1,4456.21,4864,Composite,NA,
TEXAS,TEXAS,11/4/2021,R,SARS CoV-2 N1,5720,110421.TEX-1,3290.21,4864,Composite,NA,
TEXAS,TEXAS,11/4/2021,R,SARS CoV-2 N2,5940,110421.TEX-2,4456.21,4864,Composite,NA,
TEXAS,TEXAS,11/4/2021,R,SARS CoV-2 N1,10266.67,110421.TEX-2,3290.21,4864,Composite,NA,
W Canino,WEST CANINO,11/4/2021,R,SARS CoV-2 N2,0,110421.WESC-1,4456.21,958,Composite,NA,
W Canino,WEST CANINO,11/4/2021,R,SARS CoV-2 N1,0,110421.WESC-1,3290.21,958,Composite,NA,
W Canino,WEST CANINO,11/4/2021,R,SARS CoV-2 N2,586.67,110421.WESC-2,4456.21,958,Composite,NA,
W Canino,WEST CANINO,11/4/2021,R,SARS CoV-2 N1,2346.67,110421.WESC-2,3290.21,958,Composite,NA,
W. OAK MEADOWS,W OAK MEADOWS,11/4/2021,R,SARS CoV-2 N2,13933.33,110421.WOM-1,4456.21,12177,Composite,NA,
W. OAK MEADOWS,W OAK MEADOWS,11/4/2021,R,SARS CoV-2 N1,12466.67,110421.WOM-1,3290.21,12177,Composite,NA,
W. OAK MEADOWS,W OAK MEADOWS,11/4/2021,R,SARS CoV-2 N2,9533.33,110421.WOM-2,4456.21,12177,Composite,NA,
W. OAK MEADOWS,W OAK MEADOWS,11/4/2021,R,SARS CoV-2 N1,8800,110421.WOM-2,3290.21,12177,Composite,NA,
Afton Village,AFTON VILLAGE,11/8/2021,R,SARS CoV-2 N2,2786.67,110821.AFVI-1,2200,2442,Composite,NA,
Afton Village,AFTON VILLAGE,11/8/2021,R,SARS CoV-2 N1,12466.67,110821.AFVI-1,2951.58,2442,Composite,NA,
Afton Village,AFTON VILLAGE,11/8/2021,R,SARS CoV-2 N2,4693.33,110821.AFVI-2,2200,2442,Composite,NA,
Afton Village,AFTON VILLAGE,11/8/2021,R,SARS CoV-2 N1,8800,110821.AFVI-2,2951.58,2442,Composite,NA,
Alief Central FN545,ALIEF CENTRAL,11/8/2021,R,SARS CoV-2 N2,11733.33,110821.ALIEF-1,2200,11114,Composite,NA,
Alief Central FN545,ALIEF CENTRAL,11/8/2021,R,SARS CoV-2 N1,19066.67,110821.ALIEF-1,2951.58,11114,Composite,NA,
Alief Central FN545,ALIEF CENTRAL,11/8/2021,R,SARS CoV-2 N2,17600,110821.ALIEF-2,2200,11114,Composite,NA,
Alief Central FN545,ALIEF CENTRAL,11/8/2021,R,SARS CoV-2 N1,26400,110821.ALIEF-2,2951.58,11114,Composite,NA,
Belle Park,BELLE PARK#1,11/8/2021,R,SARS CoV-2 N2,27133.33,110821.BELL-1,2200,6196,Composite,NA,
Belle Park,BELLE PARK#1,11/8/2021,R,SARS CoV-2 N1,33733.33,110821.BELL-1,2951.58,6196,Composite,NA,
Belle Park,BELLE PARK#1,11/8/2021,R,SARS CoV-2 N2,28600,110821.BELL-2,2200,6196,Composite,NA,
Belle Park,BELLE PARK#1,11/8/2021,R,SARS CoV-2 N1,34466.67,110821.BELL-2,2951.58,6196,Composite,NA,
Bintliff,BINTLIFF,11/8/2021,R,SARS CoV-2 N2,6600,110821.BINT-1,2200,10644,Composite,NA,
Bintliff,BINTLIFF,11/8/2021,R,SARS CoV-2 N1,8066.67,110821.BINT-1,2951.58,10644,Composite,NA,
Bintliff,BINTLIFF,11/8/2021,R,SARS CoV-2 N2,8066.67,110821.BINT-2,2200,10644,Composite,NA,
Bintliff,BINTLIFF,11/8/2021,R,SARS CoV-2 N1,7333.33,110821.BINT-2,2951.58,10644,Composite,NA,
Bissonnet  No. 4,BISSONNET#4,11/8/2021,R,SARS CoV-2 N2,145200,110821.BISS4-1,2200,54978,Grab,NA,
Bissonnet  No. 4,BISSONNET#4,11/8/2021,R,SARS CoV-2 N1,156200,110821.BISS4-1,2951.58,54978,Grab,NA,
Bissonnet  No. 4,BISSONNET#4,11/8/2021,R,SARS CoV-2 N2,129066.67,110821.BISS4-2,2200,54978,Grab,NA,
Bissonnet  No. 4,BISSONNET#4,11/8/2021,R,SARS CoV-2 N1,167200,110821.BISS4-2,2951.58,54978,Grab,NA,
Carvel,CARVEL,11/8/2021,R,SARS CoV-2 N2,74066.67,110821.CARV-1,2200,20741,Composite,NA,
Carvel,CARVEL,11/8/2021,R,SARS CoV-2 N1,82133.33,110821.CARV-1,2951.58,20741,Composite,NA,
Carvel,CARVEL,11/8/2021,R,SARS CoV-2 N2,61600,110821.CARV-2,2200,20741,Composite,NA,
Carvel,CARVEL,11/8/2021,R,SARS CoV-2 N1,68933.33,110821.CARV-2,2951.58,20741,Composite,NA,
Cherry oak,CHERRY OAK,11/8/2021,R,SARS CoV-2 N2,87266.67,110821.CHER-1,2200,11456,Composite,NA,
Cherry oak,CHERRY OAK,11/8/2021,R,SARS CoV-2 N1,109266.67,110821.CHER-1,2951.58,11456,Composite,NA,
Cherry oak,CHERRY OAK,11/8/2021,R,SARS CoV-2 N2,82133.33,110821.CHER-2,2200,11456,Composite,NA,
Cherry oak,CHERRY OAK,11/8/2021,R,SARS CoV-2 N1,83600,110821.CHER-2,2951.58,11456,Composite,NA,
Chimney Rock No.2,CHIMNEY ROCK#2,11/8/2021,R,SARS CoV-2 N2,51333.33,110821.CHIM2-1,2200,17108,Grab,NA,
Chimney Rock No.2,CHIMNEY ROCK#2,11/8/2021,R,SARS CoV-2 N1,63066.67,110821.CHIM2-1,2951.58,17108,Grab,NA,
Chimney Rock No.2,CHIMNEY ROCK#2,11/8/2021,R,SARS CoV-2 N2,37400,110821.CHIM2-2,2200,17108,Grab,NA,
Chimney Rock No.2,CHIMNEY ROCK#2,11/8/2021,R,SARS CoV-2 N1,55000,110821.CHIM2-2,2951.58,17108,Grab,NA,
COOK RD.,COOK RD,11/8/2021,R,SARS CoV-2 N2,25666.67,110821.COOK-1,2200,10448,Grab,NA,
COOK RD.,COOK RD,11/8/2021,R,SARS CoV-2 N1,29333.33,110821.COOK-1,2951.58,10448,Grab,NA,
COOK RD.,COOK RD,11/8/2021,R,SARS CoV-2 N2,30800,110821.COOK-2,2200,10448,Grab,NA,
COOK RD.,COOK RD,11/8/2021,R,SARS CoV-2 N1,33733.33,110821.COOK-2,2951.58,10448,Grab,NA,
Ferguson Way,FERGUSON WAY,11/8/2021,R,SARS CoV-2 N2,3520,110821.FERG-1,2200,2013,Composite,NA,
Ferguson Way,FERGUSON WAY,11/8/2021,R,SARS CoV-2 N1,2933.33,110821.FERG-1,2951.58,2013,Composite,NA,
Ferguson Way,FERGUSON WAY,11/8/2021,R,SARS CoV-2 N2,4253.33,110821.FERG-2,2200,2013,Composite,NA,
Ferguson Way,FERGUSON WAY,11/8/2021,R,SARS CoV-2 N1,3666.67,110821.FERG-2,2951.58,2013,Composite,NA,
Fondren No.2,FONDREN#2,11/8/2021,R,SARS CoV-2 N2,36666.67,110821.FON2-1,2200,17237,Grab,NA,
Fondren No.2,FONDREN#2,11/8/2021,R,SARS CoV-2 N1,46200,110821.FON2-1,2951.58,17237,Grab,NA,
Fondren No.2,FONDREN#2,11/8/2021,R,SARS CoV-2 N2,35933.33,110821.FON2-2,2200,17237,Grab,NA,
Fondren No.2,FONDREN#2,11/8/2021,R,SARS CoV-2 N1,49133.33,110821.FON2-2,2951.58,17237,Grab,NA,
Heights,HEIGHTS,11/8/2021,R,SARS CoV-2 N2,4106.67,110821.HEIG-1,2200,1724,Composite,NA,
Heights,HEIGHTS,11/8/2021,R,SARS CoV-2 N1,7333.33,110821.HEIG-1,2951.58,1724,Composite,NA,
Heights,HEIGHTS,11/8/2021,R,SARS CoV-2 N2,8066.67,110821.HEIG-2,2200,1724,Composite,NA,
Heights,HEIGHTS,11/8/2021,R,SARS CoV-2 N1,8800,110821.HEIG-2,2951.58,1724,Composite,NA,
